Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Brecelj,Jan,30-34,SUI,3047,224,02:45:37,9937.0,2021,M
Jones,Eric,25-29,USA,10122,225,02:45:39,9939.0,2021,M
Woodring,Seth,20-24,USA,703,226,02:45:44,9944.0,2021,M
Luniv,Vitalii,30-34,UKR,3059,227,02:45:46,9946.0,2021,M
King,Paul,40-44,AUS,6113,228,02:45:51,9951.0,2021,M
Olsen,Jon,45-49,USA,7098,229,02:45:52,9952.0,2021,M
Zimnukhov,Ivan,35-39,RUS,2189,230,02:45:54,9954.0,2021,M
Stallsmith,Torey,30-34,USA,5181,231,02:45:58,9958.0,2021,M
Neubauer,Diane,30-34,USA,722,232,02:46:02,9962.0,2021,F
Acosta,Jason,35-39,USA,8133,233,02:46:02,9962.0,2021,M
Salas,Andres,35-39,CRC,1150,234,02:46:06,9966.0,2021,M
Greenberg,Jake,25-29,USA,6059,235,02:46:11,9971.0,2021,M
Clark,Steven,50-54,USA,10158,236,02:46:12,9972.0,2021,M
Sudmeier,Jens,20-24,USA,3120,237,02:46:14,9974.0,2021,M
Hohlman,Robbie,25-29,USA,523,238,02:46:17,9977.0,2021,M
Manuszak,Christopher,25-29,USA,4091,239,02:46:24,9984.0,2021,M
Martin Garcia,Francisco Jose,30-34,ESP,4129,240,02:46:29,9989.0,2021,M
Bautista,Manuel,35-39,USA,5009,241,02:46:31,9991.0,2021,M
Casey,Kameron,25-29,USA,10052,242,02:46:33,9993.0,2021,F
Flanagan,Shalane,40-44,USA,130,243,02:46:39,9999.0,2021,F
Schaich,Allie,25-29,USA,651,244,02:46:44,10004.0,2021,F
O'Leary,Marie,30-34,USA,603,245,02:46:45,10005.0,2021,M
Bailon,Argeni,25-29,USA,28094,246,02:46:51,10011.0,2021,M
Smith,Megan,30-34,USA,714,247,02:46:53,10013.0,2021,F
Matsuzawa,Takehiro,25-29,JPN,8199,248,02:46:53,10013.0,2021,M
Sanchez,Enrique,30-34,USA,4009,249,02:47:00,10020.0,2021,M
Chisholm,Eric,35-39,USA,4081,250,02:47:02,10022.0,2021,M
Hunt,Joseph,25-29,USA,5168,251,02:47:04,10024.0,2021,M
Arroyo Garcia,Israel,45-49,MEX,2086,252,02:47:05,10025.0,2021,M
Cousins,Tim,30-34,AUS,7160,253,02:47:11,10031.0,2021,M
Zuluaga,Carlos,35-39,USA,1142,254,02:47:12,10032.0,2021,M
Klaiber,Jonathan,20-24,USA,544,255,02:47:12,10032.0,2021,M
Glazunov,Vladimir,40-44,RUS,2174,256,02:47:12,10032.0,2021,M
Dauer,Quinn,35-39,USA,7034,257,02:47:13,10033.0,2021,F
Cadavid,Andrea,25-29,USA,9179,258,02:47:19,10039.0,2021,M
Chavez,Michael,35-39,USA,6030,259,02:47:22,10042.0,2021,F
Hackett,Allie,25-29,USA,509,260,02:47:27,10047.0,2021,M
Johnson,Chris,30-34,USA,6018,261,02:47:31,10051.0,2021,M
Chapman,Thomas,40-44,USA,441,262,02:47:32,10052.0,2021,M
White,Paul,45-49,USA,9068,263,02:47:38,10058.0,2021,M
Tice,Kindy,30-34,USA,5074,264,02:47:39,10059.0,2021,F
DaDamio,Rachel,20-24,USA,457,265,02:47:40,10060.0,2021,M
Branick,Kevin,35-39,USA,5047,266,02:47:42,10062.0,2021,M
Kennelly,Michael,30-34,USA,12010,267,02:47:45,10065.0,2021,M
Gabrek,Ben,30-34,USA,4194,268,02:47:46,10066.0,2021,M
Shimizu,Hayato,35-39,USA,3165,269,02:47:50,10070.0,2021,M
Shlezinger,Artem,30-34,UKR,3061,270,02:47:52,10072.0,2021,M
Thewissen,Thomas,30-34,BEL,1026,271,02:47:52,10072.0,2021,M
Velazquez,Orlando,40-44,USA,683,272,02:47:53,10073.0,2021,M
Bacro,Frederic,45-49,BEL,5007,273,02:48:02,10082.0,2021,M
Anderson,Ian,30-34,USA,404,274,02:48:03,10083.0,2021,M
Fitzsimmons,Alec,30-34,USA,6171,275,02:48:05,10085.0,2021,M
Gladley,Alex,30-34,GBR,497,276,02:48:07,10087.0,2021,M
Baldwin,Christopher,35-39,USA,4197,277,02:48:09,10089.0,2021,M
Brown Brotherton,Matthew,30-34,USA,8151,278,02:48:14,10094.0,2021,M
Taha Elkiaei,Mohamed,35-39,EGY,9141,279,02:48:15,10095.0,2021,M
Zeisler,David,45-49,USA,6085,280,02:48:21,10101.0,2021,F
Norbo,Carter,30-34,USA,598,281,02:48:22,10102.0,2021,M
Given,Michael,25-29,USA,3398,282,02:48:25,10105.0,2021,M
Huber,Martin,35-39,AUT,4119,283,02:48:26,10106.0,2021,M
Deleon,Matthew,25-29,USA,4056,284,02:48:28,10108.0,2021,M
Vollmer,Mark,40-44,CAN,1070,285,02:48:34,10114.0,2021,M
Davidson,Terry,50-54,USA,462,286,02:48:35,10115.0,2021,M
Norton,Alexander,35-39,USA,4084,287,02:48:38,10118.0,2021,M
Suarez,Diego,40-44,MEX,3439,288,02:48:39,10119.0,2021,M
Lock,Myles,30-34,USA,7163,289,02:48:40,10120.0,2021,M
Niedermeier,Jonah,25-29,USA,7184,290,02:48:40,10120.0,2021,M
Petersen,Paul,40-44,USA,618,291,02:48:41,10121.0,2021,M
Gutierrez Madrigal,Rony,40-44,CRC,1149,292,02:48:42,10122.0,2021,M
Tissue,Jeff,30-34,USA,676,293,02:48:44,10124.0,2021,M
Ardila,Pedro,35-39,USA,10490,294,02:48:45,10125.0,2021,M
Oh,Samuel,20-24,USA,9379,295,02:48:47,10127.0,2021,M
Schwarz,Chris,50-54,CAN,1090,296,02:48:49,10129.0,2021,M
Gabie,Paul,40-44,CAN,2197,297,02:48:52,10132.0,2021,M
Naqui,Anando,30-34,USA,9182,298,02:48:58,10138.0,2021,F
Wessel,Kaylee,25-29,USA,5102,299,02:48:58,10138.0,2021,M
Townson,Doug,45-49,CAN,1104,300,02:49:00,10140.0,2021,M
